ID,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_1IT2rPSpFDdRMO8,Liberals ,Intellectuals ,Gender benders ,Tree huggers,Republican,A little negative,Yes,No,No,Yes
R_0JayU7o7M7y4LS5,weak,confused,idealistic,prejudiced,Republican,Very negative,Yes,Yes,No,No
R_bxehKzSWM0yGwO9,Pro-choice/Pro-Gay Rights/Pro-Affirmative Action/Pro-Equal Pay/Pro-Environmental Protection/Pro-UN/Pro-Immigration/,Pro-Social Security/Pro-Medicare/Pro-Social Welfare/Pro-Universal Healthcare/Pro-Free College Education/,Pro-Universal Basic Income/Pro-Euthanasia/Pro-Legalized Marijuana/Pro-Racial Equality/Pro-Marijuana Legalization/,Pro-Women's Rights/Pro-Gender Equality/Pro-Gun Control/Pro-Criminal Justice Reform/Pro-Mental Health Reform/Pro-Marijuana Legal,Democrat,Very positive,No,No,Yes,Yes
R_3Gj3jh0fzaNgaC0,Liberal,Politically correct,Open-minded,Intellectual,Independent,A little positive,No,Yes,No,No
R_e4dXo16GpzhE0nP,Liberal,Left-wing,Progressive,Liberal,Independent,Neither positive nor negative,No,No,No,No
R_0IciVS4yFQGPpGt,More compassionate,More responsible,More progressive,More tolerant,Democrat,Very positive,No,Yes,No,No
R_3Dhi4mirPe3x4gz,Liberal,Intelligent,Pro-choice,Educated,Democrat,Very positive,No,Yes,Yes,No
R_40HC8K02e8a00hT,Liberal  ,Left-wing  ,Socialist  ,Progressive,Republican,Neither positive nor negative,No,No,Yes,No
R_pE3xYJKGwHyi5JD,Liberal ,Politically correct ,Open-minded ,Educated,Independent,A little positive,No,Yes,No,No
R_42EysJatdzPAPGd,kind ,compassionate ,inclusive ,tolerant,Democrat,Very positive,No,Yes,No,No
R_0GLdPfUeBmUNh2Z,Leftist,Liberal,Progressives,Socialists,Republican,Neither positive nor negative,No,No,Yes,No
R_2RX6JGoIlxNyJgf,Liberal,Jewish,Poor,Feminine,Republican,A little negative,Yes,No,No,Yes
R_3fCsaqar6jXI0rn,Liberal,Young,Female,Poor,Republican,A little negative,No,No,No,Yes
R_3CCppx8zVHqHlvs,Liberal,The Not the Republicans Choice,Weak,Young,Republican,Very negative,Yes,Yes,No,No
R_9B8rPAlu5IyoL6B,Liberal,Politically active,Young,Middle class,Independent,Neither positive nor negative,No,No,No,Yes
R_6l0EVDPZXKApEEJ,Liberal,Populist,Conservative,Moderate,Independent,Neither positive nor negative,No,No,No,No
R_1jv0a0I3WhbT5jZ,Liberal,Open-minded,Intellectual,European,Independent,A little positive,No,Yes,No,No
R_3LcSi9Zpm0XFjMx,Liberals are stupid ,Liberals have no heart ,Liberals are too emotional,,Republican,Very negative,Yes,Yes,No,Yes
R_2Vdushecv1vb407,Liberal,Intellectual,Young,Female,Independent,Neither,No,No,No,Yes
R_agacxYjDMQ9pjCJ,Pro-abortion,Pro-gay,Pro-immigration,Pro-welfare,Republican,A little negative,No,No,Yes,No
R_1EXKVO4eIbnVRVr,Open-minded,Liberal,Honest,Intelligent,Democrat,Very positive,No,Yes,No,No
R_3UWsyrBGg3TrxUF,Liberal / Progressive / Leftist / Socialist / Communist,Anti-American / Anti-Capitalist / Pro-Socialist,Pro-Muslim / Pro-Homosexual / Pro-Illegal Alien / Pro-Immigrant / Pro-Illegal Immigration / Pro-Open Borders,Pro-Gay Marriage / Pro-Abortion / Pro-Euthanasia / Pro-Death Penalty,Republican,Very negative,Yes,No,Yes,Yes
R_r0Adip4y17jrauJ,Intelligent ,Independent ,Open-minded ,Progressive,Independent,A little positive,No,Yes,No,No
R_6sbTaNF5rp0zLjn,Liberal ,Liberal ,Liberal ,Liberal,Republican,Neither positive nor negative,No,No,No,No
R_08LO6PDm42FYLlP,Open-minded intellectually and in terms of views on morality,The government is a force for good if not a panacea for everything,People who are different are not to be feared,People who are successful are not to be resented,Independent,Very positive,No,Yes,Yes,Yes
R_5b8goIHByQI6wbX,Weak ,Stupid ,Losers ,Assholes,Republican,Very negative,Yes,Yes,No,No
R_UGYlLA9QyE52FZD,People who believe in the social contract ,People who believe in the social contract and the common good ,People who believe in the common good and the social contract ,People who believe in the common good,Independent,A little positive,No,No,Yes,No
R_3PhPPsq2ICOQ4G9,Liberal or left-wing,Progressive,Socialist or Marxist,Intellectual,Republican,Neither positive nor negative,Yes,No,Yes,No
R_42Z3LnFoyU69oah,Liberal,More government spending,More government control,Black/African American,Republican,A little negative,No,No,Yes,Yes
R_9ZBXcvcFpLbN7Ct,People who are poor,People who are hungry,People who are homeless,People who are not white,Republican,Very negative,Yes,No,No,Yes
R_0j6TYjhyStBDncV,Inclusive,Empathetic,Progressive,Intellectual,Democrat,Very positive,No,Yes,No,No
R_0qutU1gZr7dMKt7,Liberal,Open-minded,Intelligent,Progressive,Democrat,Very positive,No,No,No,No
R_6LLwiErY6ZEvCXH,People who support the Democratic Party are usually educated,People who support the Democratic Party are usually well-off financially,People who support the Democratic Party are usually tolerant of others,People who support the Democratic Party are usually compassionate,Independent,A little positive,No,Yes,No,No
R_SJZ2qcI0NKZbbtD,Foreign-born ,Female ,Educated ,Young,Republican,Neither,No,No,No,Yes
R_bxZX4B1mbHGK937,Liberal,White,Young,College educated,Independent,Neither positive nor negative,No,No,No,Yes
R_1DvfAysH2ayJeXA,Liberal,Irresponsible,Excuses,Uneducated,Republican,Very negative,Yes,Yes,No,No
R_Ow085Y67jw4bQqd,Liberal,Compassionate,Egalitarian,Economically Progressive,Democrat,A little positive,No,Yes,Yes,No
